NS_Waveform_File,EW_Waveform_File,UP_Waveform_File,Record_Folder,Scale_Factor_Used,P_Pick_Index,P_Pick_Time_sec,Waveform_Start_Sample,Waveform_End_Sample,Waveform_Duration_sec,Number_of_Waveform_Samples,Sampling_Frequency_Hz,Damping,STA_Seconds,LTA_Seconds,STA_LTA_Threshold,Response_Spectrum_Method,Number_of_Periods,Minimum_Period_sec,Maximum_Period_sec,Station_Name,Station_Lat,Station_Lon,Origin_Date,Origin_Time,Rec_Start_Date,Rec_Start_Time,Duration_Time(s),Last_Corr_Date,Last_Corr_Time,Epicenter_Lat,Epicenter_Lon,Magnitude,EQ_Depth(km),Samp_Freq(Hz),PGA_EW(gal),PGA_NS(gal),PGA_UD(gal),Station Height(m),Scale_factor,Numerator,Denominator,INdex,Epicentral_Distance_km
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0080010210740\TTR0080010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0080010210740\TTR0080010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0080010210740\TTR0080010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0080010210740,0.0002384185791015,1262,12.62,1262,1861,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2000/10/21,07:40:00,2000/10/21,07:40:41,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,12.433,13.081,10.059,2,0.0002384185791015,2000.0,8388608.0,855,4.9845314
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0090010210740\TTR0090010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0090010210740\TTR0090010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0090010210740\TTR0090010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.10\TTR0090010210740,0.0002384185791015,1088,10.88,1088,1687,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2000/10/21,07:40:00,2000/10/21,07:40:48,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,4.068,3.76,1.247,299,0.0002384185791015,2000.0,8388608.0,856,25.266476
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0010010240743\HRS0010010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0010010240743\HRS0010010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0010010240743\HRS0010010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0010010240743,0.0002384185791015,803,8.03,803,1402,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/24,07:43:00,2000/10/24,07:43:51,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,4.194,7.653,1.91,566,0.0002384185791015,2000.0,8388608.0,857,49.583267
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0030010240743\HRS0030010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0030010240743\HRS0030010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0030010240743\HRS0030010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0030010240743,0.0002384185791015,425,4.25,425,1024,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS003,34.8143,132.8418,2000/10/24,07:43:00,2000/10/24,07:43:58,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,3.388,1.55,0.89,156,0.0002384185791015,2000.0,8388608.0,858,68.753105
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0050010240743\HRS0050010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0050010240743\HRS0050010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0050010240743\HRS0050010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0050010240743,0.0002384185791015,768,7.68,768,1367,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2000/10/24,07:43:00,2000/10/24,07:43:52,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,2.636,2.056,1.172,480,0.0002384185791015,2000.0,8388608.0,859,53.147846
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0060010240743\HRS0060010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0060010240743\HRS0060010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0060010240743\HRS0060010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0060010240743,0.0002384185791015,73,0.73,73,672,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS006,34.6659,132.4077,2000/10/24,07:43:00,2000/10/24,07:44:08,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,3.555,3.156,1.521,371,0.0002384185791015,2000.0,8388608.0,860,109.73087
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0210010240743\HRS0210010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0210010240743\HRS0210010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0210010240743\HRS0210010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\HRS0210010240743,0.0002384185791015,876,8.76,876,1475,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2000/10/24,07:43:00,2000/10/24,07:43:49,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,5.579,3.744,3.371,325,0.0002384185791015,2000.0,8388608.0,861,40.604816
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0010010240743\OKY0010010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0010010240743\OKY0010010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0010010240743\OKY0010010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0010010240743,0.0002384185791015,1430,14.3,1430,2029,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY001,35.1945,133.7314,2000/10/24,07:43:00,2000/10/24,07:43:42,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,8.438,3.598,3.347,334,0.0002384185791015,2000.0,8388608.0,862,32.47027
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0050010240743\OKY0050010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0050010240743\OKY0050010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0050010240743\OKY0050010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\OKY0050010240743,0.0002384185791015,871,8.71,871,1470,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2000/10/24,07:43:00,2000/10/24,07:43:49,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,3.828,4.301,1.906,134,0.0002384185791015,2000.0,8388608.0,863,41.527447
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\SMN0030010240743\SMN0030010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\SMN0030010240743\SMN0030010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\SMN0030010240743\SMN0030010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\SMN0030010240743,0.0002384185791015,35,0.35,35,634,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN003,35.1795,133.0929,2000/10/24,07:43:00,2000/10/24,07:43:44,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,4.864,10.761,2.664,332,0.0002384185791015,2000.0,8388608.0,864,27.171589
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\TTR0090010240743\TTR0090010240743Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\TTR0090010240743\TTR0090010240743Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\TTR0090010240743\TTR0090010240743Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.11\TTR0090010240743,0.0002384185791015,1403,14.03,1403,2002,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2000/10/24,07:43:00,2000/10/24,07:43:39,119,2000/10/24,07:00:00,35.248,133.38,3.6,12,100,18.599,25.854,7.49,299,0.0002384185791015,2000.0,8388608.0,865,11.592252
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0020010210740\HRS0020010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0020010210740\HRS0020010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0020010210740\HRS0020010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0020010210740,0.0002384185791015,774,7.74,774,1373,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2000/10/21,07:40:00,2000/10/21,07:40:56,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,6.411,3.214,0.552,306,0.0002384185791015,2000.0,8388608.0,866,55.065083
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0210010210740\HRS0210010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0210010210740\HRS0210010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0210010210740\HRS0210010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\HRS0210010210740,0.0002384185791015,1437,14.37,1437,2036,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2000/10/21,07:40:00,2000/10/21,07:40:49,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,2.199,2.351,4.853,325,0.0002384185791015,2000.0,8388608.0,867,51.280228
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\OKY0050010210740\OKY0050010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\OKY0050010210740\OKY0050010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\OKY0050010210740\OKY0050010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\OKY0050010210740,0.0002384185791015,700,7.0,700,1299,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2000/10/21,07:40:00,2000/10/21,07:40:57,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,2.182,3.544,1.12,134,0.0002384185791015,2000.0,8388608.0,868,57.856335
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0010010210740\SMN0010010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0010010210740\SMN0010010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0010010210740\SMN0010010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0010010210740,0.0002384185791015,1093,10.93,1093,1692,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2000/10/21,07:40:00,2000/10/21,07:40:47,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,5.702,5.916,2.143,2,0.0002384185791015,2000.0,8388608.0,869,20.473677
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0150010210740\SMN0150010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0150010210740\SMN0150010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0150010210740\SMN0150010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\SMN0150010210740,0.0002384185791015,1245,12.45,1245,1844,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2000/10/21,07:40:00,2000/10/21,07:40:44,120,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,6.196,4.272,1.839,32,0.0002384185791015,2000.0,8388608.0,870,11.825739
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0070010210740\TTR0070010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0070010210740\TTR0070010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0070010210740\TTR0070010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0070010210740,0.0002384185791015,1099,10.99,1099,1698,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/10/21,07:40:00,2000/10/21,07:40:47,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,4.78,5.242,2.837,155,0.0002384185791015,2000.0,8388608.0,871,21.012793
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0080010210740\TTR0080010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0080010210740\TTR0080010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0080010210740\TTR0080010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0080010210740,0.0002384185791015,1262,12.62,1262,1861,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2000/10/21,07:40:00,2000/10/21,07:40:41,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,12.433,13.081,10.059,2,0.0002384185791015,2000.0,8388608.0,872,4.9845314
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0090010210740\TTR0090010210740Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0090010210740\TTR0090010210740Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0090010210740\TTR0090010210740Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.13\TTR0090010210740,0.0002384185791015,1088,10.88,1088,1687,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2000/10/21,07:40:00,2000/10/21,07:40:48,119,2000/10/21,07:00:00,35.39,133.297,3.6,12,100,4.068,3.76,1.247,299,0.0002384185791015,2000.0,8388608.0,873,25.266476
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0010101021532\SMN0010101021532Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0010101021532\SMN0010101021532Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0010101021532\SMN0010101021532Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0010101021532,0.0002384185791015,1116,11.16,1116,1715,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2001/01/02,15:32:00,2001/01/02,15:32:42,119,2001/01/02,15:00:00,35.371,133.305,3.6,11,100,5.187,6.932,1.591,2,0.0002384185791015,2000.0,8388608.0,874,22.609352
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0020101021532\SMN0020101021532Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0020101021532\SMN0020101021532Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0020101021532\SMN0020101021532Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\SMN0020101021532,0.0002384185791015,241,2.41,241,840,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2001/01/02,15:32:00,2001/01/02,15:32:43,119,2001/01/02,15:00:00,35.371,133.305,3.6,11,100,2.597,2.3,2.023,2,0.0002384185791015,2000.0,8388608.0,875,24.18793
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0070101021532\TTR0070101021532Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0070101021532\TTR0070101021532Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0070101021532\TTR0070101021532Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0070101021532,0.0002384185791015,1309,13.09,1309,1908,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2001/01/02,15:32:00,2001/01/02,15:32:38,119,2001/01/02,15:00:00,35.371,133.305,3.6,11,100,5.992,4.641,6.665,155,0.0002384185791015,2000.0,8388608.0,876,19.262348
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0080101021532\TTR0080101021532Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0080101021532\TTR0080101021532Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0080101021532\TTR0080101021532Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0080101021532,0.0002384185791015,627,6.27,627,1226,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2001/01/02,15:32:00,2001/01/02,15:32:36,119,2001/01/02,15:00:00,35.371,133.305,3.6,11,100,18.598,13.558,16.378,2,0.0002384185791015,2000.0,8388608.0,877,6.5043387
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0090101021532\TTR0090101021532Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0090101021532\TTR0090101021532Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0090101021532\TTR0090101021532Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.14\TTR0090101021532,0.0002384185791015,1154,11.54,1154,1753,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2001/01/02,15:32:00,2001/01/02,15:32:42,119,2001/01/02,15:00:00,35.371,133.305,3.6,11,100,2.301,3.06,0.978,299,0.0002384185791015,2000.0,8388608.0,878,23.139965
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0010101070256\SMN0010101070256Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0010101070256\SMN0010101070256Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0010101070256\SMN0010101070256Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0010101070256,0.0002384185791015,1102,11.02,1102,1701,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2001/01/07,02:56:00,2001/01/07,02:56:19,119,2001/01/07,02:00:00,35.385,133.294,3.6,13,100,10.851,17.963,3.203,2,0.0002384185791015,2000.0,8388608.0,879,20.762476
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0020101070256\SMN0020101070256Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0020101070256\SMN0020101070256Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0020101070256\SMN0020101070256Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0020101070256,0.0002384185791015,180,1.8,180,779,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2001/01/07,02:56:00,2001/01/07,02:56:19,119,2001/01/07,02:00:00,35.385,133.294,3.6,13,100,2.259,3.39,2.429,2,0.0002384185791015,2000.0,8388608.0,880,22.602345
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0150101070256\SMN0150101070256Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0150101070256\SMN0150101070256Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0150101070256\SMN0150101070256Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\SMN0150101070256,0.0002384185791015,1240,12.4,1240,1839,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2001/01/07,02:56:00,2001/01/07,02:56:16,119,2001/01/07,02:00:00,35.385,133.294,3.6,13,100,7.719,7.951,2.325,32,0.0002384185791015,2000.0,8388608.0,881,11.438088
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0070101070256\TTR0070101070256Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0070101070256\TTR0070101070256Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0070101070256\TTR0070101070256Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0070101070256,0.0002384185791015,1197,11.97,1197,1796,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2001/01/07,02:56:00,2001/01/07,02:56:18,119,2001/01/07,02:00:00,35.385,133.294,3.6,13,100,5.967,4.07,3.06,155,0.0002384185791015,2000.0,8388608.0,882,20.930126
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0080101070256\TTR0080101070256Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0080101070256\TTR0080101070256Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0080101070256\TTR0080101070256Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.15\TTR0080101070256,0.0002384185791015,994,9.94,994,1593,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2001/01/07,02:56:00,2001/01/07,02:56:13,119,2001/01/07,02:00:00,35.385,133.294,3.6,13,100,15.614,18.159,13.77,2,0.0002384185791015,2000.0,8388608.0,883,5.5934696
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0020108111729\HRS0020108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0020108111729\HRS0020108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0020108111729\HRS0020108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0020108111729,0.0002384185791015,943,9.43,943,1542,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS002,34.8951,133.2755,2001/08/11,17:29:00,2001/08/11,17:29:23,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,10.321,7.586,2.421,306,0.0002384185791015,2000.0,8388608.0,884,43.145836
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0050108111729\HRS0050108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0050108111729\HRS0050108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0050108111729\HRS0050108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0050108111729,0.0002384185791015,732,7.32,732,1331,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,2001/08/11,17:29:00,2001/08/11,17:29:27,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,11.656,6.192,4.23,480,0.0002384185791015,2000.0,8388608.0,885,56.187214
F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0210108111729\HRS0210108111729Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0210108111729\HRS0210108111729Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0210108111729\HRS0210108111729Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data1\ER_3.6.16\HRS0210108111729,0.0002384185791015,911,9.11,911,1510,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,2001/08/11,17:29:00,2001/08/11,17:29:23,119,2001/08/11,17:00:00,35.281,133.325,3.6,15,100,4.942,4.537,3.546,325,0.0002384185791015,2000.0,8388608.0,886,41.092373
